"gene","TF_family"
"TraesCS5D02G349800","WRKY"
"TraesCS5D02G382600","WRKY"
"TraesCS5D02G390800","WRKY"
"TraesCS5D02G404400","WRKY"
"TraesCS5D02G406500","WRKY"
"TraesCS5D02G451000","WRKY"
"TraesCS5D02G564500","WRKY"
"TraesCS6A02G080500","WRKY"
"TraesCS6A02G146900","WRKY"
"TraesCS6A02G242000","WRKY"
"TraesCS6A02G267500","WRKY"
"TraesCS6A02G326500","WRKY"
"TraesCS6B02G108000","WRKY"
"TraesCS6B02G175100","WRKY"
"TraesCS6B02G282500","WRKY"
"TraesCS6B02G294900","WRKY"
"TraesCS6B02G357600","WRKY"
"TraesCS6D02G074200","WRKY"
"TraesCS6D02G136200","WRKY"
"TraesCS6D02G223900","WRKY"
"TraesCS6D02G247200","WRKY"
"TraesCS6D02G306300","WRKY"
"TraesCS7A02G096300","WRKY"
"TraesCS7A02G096500","WRKY"
"TraesCS7A02G116000","WRKY"
"TraesCS7A02G240800","WRKY"
"TraesCS7A02G294800","WRKY"
"TraesCS7A02G338500","WRKY"
"TraesCS7A02G343000","WRKY"
"TraesCS7A02G508700","WRKY"
"TraesCS7A02G508800","WRKY"
"TraesCS7A02G509000","WRKY"
"TraesCS7B02G012600","WRKY"
"TraesCS7B02G136400","WRKY"
"TraesCS7B02G185400","WRKY"
"TraesCS7B02G240000","WRKY"
"TraesCS7B02G249700","WRKY"
"TraesCS7B02G418400","WRKY"
"TraesCS7B02G418500","WRKY"
"TraesCS7B02G418600","WRKY"
"TraesCS7B02G419400","WRKY"
"TraesCS7D02G092300","WRKY"
"TraesCS7D02G092400","WRKY"
"TraesCS7D02G092500","WRKY"
"TraesCS7D02G092600","WRKY"
"TraesCS7D02G110600","WRKY"
"TraesCS7D02G239800","WRKY"
"TraesCS7D02G287200","WRKY"
"TraesCS7D02G336400","WRKY"
"TraesCS7D02G345700","WRKY"
"TraesCS7D02G497300","WRKY"
"TraesCS7D02G497400","WRKY"
"TraesCS7D02G497700","WRKY"
"TraesCS7D02G497800","WRKY"
"TraesCSU02G001200","WRKY"
"TraesCS7D02G124300","Zinc finger, MIZ type"
"TraesCS1A02G065700","Zinc finger, MIZ type"
"TraesCS1B02G083900","Zinc finger, MIZ type"
"TraesCS1D02G066700","Zinc finger, MIZ type"
"TraesCS3A02G538000","Zinc finger, MIZ type"
"TraesCS3B02G603400","Zinc finger, MIZ type"
"TraesCS3D02G543400","Zinc finger, MIZ type"
"TraesCS4A02G182900","Zinc finger, MIZ type"
"TraesCS4B02G135700","Zinc finger, MIZ type"
"TraesCS4D02G130400","Zinc finger, MIZ type"
"TraesCS5A02G155100","Zinc finger, MIZ type"
"TraesCS5B02G153300","Zinc finger, MIZ type"
"TraesCS5D02G160100","Zinc finger, MIZ type"
"TraesCS7A02G126400","Zinc finger, MIZ type"
"TraesCS7B02G025700","Zinc finger, MIZ type"
